USERID,BEGIN_TIME,STARTLONGITUDE,STARTLATITUDE,DURATION
5263,20140819161517,114.891940,38.726390,34
9387,20140811111450,115.460785,38.806390,34
7460,20140813103838,115.451520,38.854800,14
7462,20140815144913,115.472950,38.855860,6
8858,20140816111641,115.387500,39.681110,17
2319,20140814111317,115.559500,39.182800,40
6256,20140813174230,115.450040,38.816370,32
6767,20140811102724,115.458600,38.891510,36
6770,20140818114329,115.832650,39.281930,30
7256,20140822153017,115.495100,39.349384,27
7260,20140815192632,115.530600,38.854110,17
7260,20140816185449,115.523010,38.900500,24
1335,20140817132212,115.499250,38.846660,25
1265,20140812153345,115.448610,38.840830,1
1265,20140812175027,115.475400,38.910670,14
1265,20140818102401,115.511110,38.878613,12
1265,20140821131621,115.505554,38.871113,8
1265,20140823153117,115.474340,38.890070,32
1266,20140814165609,115.460730,38.845634,33
1266,20140818113301,115.483490,38.889053,4
1266,20140820134943,115.483490,38.889053,15
1267,20140816113320,115.502790,38.885120,6
1267,20140816172816,115.485275,38.858055,18
1268,20140812124439,115.485040,39.345980,36
1269,20140812170343,115.010956,38.507460,4
1269,20140820161107,115.017980,38.590730,36
1269,20140823154540,114.991450,38.495700,32
1328,20140822165051,116.090670,38.996610,23
1239,20140813164301,115.326010,38.428700,4
1239,20140815170721,115.465910,38.852830,40
1240,20140818111034,115.473840,38.845000,16
1241,20140814180911,114.998190,38.516320,36
2496,20140812174747,115.456360,38.858550,30
2496,20140814172927,115.477900,38.870960,38
2497,20140812125412,115.489420,38.862667,36
2497,20140812135745,115.623090,39.008900,10
2497,20140822150248,115.492546,38.867870,29
2499,20140816192506,115.463010,38.891567,24
2606,20140812143639,115.465200,38.772743,24
2606,20140820165905,115.483150,38.766610,31
763,20140818155740,115.325690,38.428684,1
763,20140820154433,115.326600,38.423500,16
767,20140818101749,115.491940,38.837776,11
723,20140811174707,115.485275,38.858055,1
723,20140824153638,115.475000,38.764250,18
724,20140815141806,115.502300,38.855972,3
724,20140816134121,115.444500,38.818810,4
724,20140821115155,115.511110,38.878613,31
6234,20140820125713,115.482160,38.840534,6
2050,20140819110550,115.490770,38.901610,1
5530,20140823180913,115.774700,38.680200,25
5534,20140816135803,115.977840,39.483643,23
6239,20140811160809,115.466270,38.812340,36
7458,20140817142246,115.458600,38.891510,8
7458,20140819113342,115.476230,38.817330,14
7462,20140820102220,115.448550,38.901560,3
7462,20140822110135,115.454170,38.881390,34
7463,20140813110945,114.942010,38.741210,12
7463,20140813165806,114.942010,38.741210,10
7463,20140823162325,114.969100,38.760010,24
261,20140819124827,115.461945,38.858334,14
313,20140811123141,115.460720,38.845780,8
313,20140817195821,115.455990,38.842100,17
311,20140811164118,115.210150,38.370430,33
311,20140813140937,115.335170,38.424660,8
311,20140816132636,115.317474,38.421480,37
367,20140811193243,115.462250,38.865200,25
462,20140815182628,115.474160,38.881943,33
390,20140814103215,115.507240,38.851050,30
5036,20140811142548,115.685280,38.730830,32
8019,20140815160041,116.097370,38.977340,22
7521,20140823135045,115.396310,38.794670,27
3312,20140817114522,115.504456,38.842400,8
3313,20140821102058,115.326600,38.423500,38
6344,20140812163558,115.468000,38.653280,35
6294,20140822154629,116.016945,39.119720,28
3315,20140814174709,115.797120,38.726400,33
5664,20140820105021,115.458800,38.827450,33
5830,20140816124532,115.330640,38.963790,36
5805,20140813141132,115.166290,38.809270,20
3013,20140813184955,115.446470,38.833150,13
3013,20140816111511,115.446470,38.833150,9
5042,20140821184747,115.650010,39.020294,34
5043,20140823122247,115.458600,38.891510,25
7719,20140813142540,115.809150,39.288470,32
3970,20140811110140,114.682290,39.358810,23
3970,20140821113843,114.682290,39.358810,23
836,20140817140620,115.650010,39.020294,23
838,20140813102954,116.001240,39.473800,34
841,20140813194557,115.933470,38.931038,33
873,20140811190117,115.466230,38.822670,34
7982,20140817112150,116.007260,39.484150,22
7983,20140813121628,113.881940,38.862600,30
7989,20140821141831,115.151085,38.707417,22
7990,20140819164648,115.643810,39.014640,28
7990,20140823180759,115.636370,39.019120,24
7991,20140816160624,114.634000,38.576700,16
7996,20140815120336,115.638070,39.029280,30
7997,20140815171604,115.474365,39.340908,40
8000,20140819133732,115.800835,39.256668,30
8003,20140813172617,115.486780,38.844566,34
8014,20140813184457,115.777400,38.695800,33
8014,20140815160049,115.777400,38.695800,7
8108,20140814152244,115.465140,38.883880,1
8108,20140815144011,115.519480,38.864250,12
8109,20140815112410,115.489420,38.862667,11
8109,20140824191531,115.463010,38.891567,37
8110,20140812154930,115.438300,38.881330,23
9905,20140813175548,115.532720,38.846070,23
9905,20140820132657,115.516000,38.812500,34
9861,20140813172930,115.532720,38.846070,25
9864,20140813120624,115.492200,38.858310,14
9864,20140817120759,115.494774,38.861360,1
9864,20140817143429,115.504680,38.879730,3
9944,20140814102115,115.513430,38.874004,33
9865,20140814115510,116.016945,39.119720,6
9865,20140814143525,116.016945,39.119720,12
9874,20140815133600,116.090670,38.996610,18
9851,20140812151316,115.298676,38.788033,34
821,20140817153954,114.984200,38.507630,37
8785,20140815165249,115.863490,38.555050,35
8832,20140816182958,115.934010,38.963200,38
8787,20140818192142,115.455990,38.842100,11
8790,20140815170203,115.497250,38.855250,33
8792,20140817182455,116.023140,39.104218,40
8792,20140818160929,115.994580,39.092820,36
8793,20140811162643,116.114640,38.995674,14
8797,20140819165830,115.439990,38.852020,23
3247,20140816113304,115.479920,38.856680,11
3287,20140823124039,116.033320,39.124860,23
3293,20140813160858,115.492550,38.867867,7
3300,20140813101801,115.453470,38.876370,14
3300,20140813192010,115.471214,38.904900,2
3300,20140816131442,115.471214,38.904900,18
3248,20140819132116,115.933470,38.931038,23
3251,20140817175557,115.436900,38.886130,5
3251,20140821191731,115.436900,38.886130,31
3252,20140814151731,116.019720,39.445690,14
3253,20140821131144,115.806350,39.251550,3
3253,20140824173606,115.652000,39.049900,23
3254,20140819171335,115.465590,38.878433,40
9879,20140821115427,115.418010,38.404940,37
9880,20140812145922,115.775900,38.688683,6
9880,20140812173733,115.775900,38.688683,10
9880,20140814163218,115.775900,38.688683,1
9880,20140815102005,115.775900,38.688683,1
9880,20140815115057,115.775900,38.688683,11
9882,20140816115109,116.052040,39.477000,11
9882,20140818115746,116.052040,39.477000,11
9882,20140824114117,116.052040,39.477000,25
9888,20140813114018,116.032130,39.107070,27
2525,20140819131541,115.491910,38.855470,5
8493,20140820165625,115.473840,38.845000,1
8821,20140813175358,115.313490,38.435470,4
3544,20140817193054,115.481880,39.355500,13
724,20140819191212,115.524050,38.890244,7
1535,20140815160303,115.762780,38.684444,1
1535,20140816144640,115.775900,38.688683,16
1535,20140817194100,115.758240,38.673990,38
1542,20140813144741,115.527220,38.860558,37
1537,20140812120629,115.689700,38.363670,33
1537,20140813131111,115.504070,38.858150,15
8235,20140812171529,115.501240,38.837810,8
8235,20140816125250,115.501240,38.837810,5
8235,20140817130452,115.501240,38.837810,12
8235,20140821184938,115.501240,38.837810,26
8333,20140814182008,115.456420,38.686870,2
599,20140814120438,115.636370,39.019120,7
628,20140817175606,115.482080,38.899510,22
6613,20140813191344,116.002400,39.481100,38
6614,20140814183557,116.007800,39.497780,33
6618,20140822155232,115.493010,39.343580,33
6620,20140811101458,115.716510,38.826890,36
6621,20140814191548,116.007614,39.477966,1
6622,20140814100143,115.158340,38.714672,9
6622,20140814154955,115.158340,38.714672,12
6622,20140816144039,115.463010,38.891567,1
6609,20140813195356,116.052040,39.477000,33
533,20140819132528,115.462250,38.865200,9
633,20140814155224,115.717710,38.715800,33
6507,20140814110402,115.468190,38.896760,2
8327,20140813100900,116.052040,39.477000,24
4660,20140813145054,115.762780,38.684444,7
4660,20140816182300,115.762780,38.684444,25
9806,20140816181633,115.488720,38.857437,7
6492,20140815155856,116.097370,38.977340,7
4252,20140811141302,115.443610,38.534440,4
4252,20140814182339,115.325690,38.428684,7
4256,20140817121615,115.510120,38.865180,2
4258,20140816100633,115.461790,38.872110,7
2568,20140813102739,115.452720,38.888570,15
4259,20140824171355,115.785220,38.855620,17
7917,20140823102218,114.982780,38.521110,30
1931,20140819171201,114.970540,38.724880,24
7283,20140815100822,115.468790,38.836433,7
7283,20140818140348,115.460000,38.874800,5
7283,20140820181158,115.465140,38.883880,7
5006,20140811193509,115.494064,38.881210,32
2890,20140819155249,113.881940,38.862600,26
5,20140819140320,115.998710,39.493210,16
7,20140823115722,116.200960,39.005800,26
3987,20140821190405,115.926330,38.933690,38
3987,20140822190351,115.926330,38.933690,34
3999,20140812132924,115.353010,38.807010,30
4000,20140812155001,116.027830,39.465270,33
4000,20140815102554,116.027390,39.488827,7
4003,20140813114235,116.097370,38.977340,26
4006,20140820145604,116.009990,39.489360,31
4010,20140814130523,115.931500,38.916850,8
4010,20140822133920,115.926160,38.924130,31
4011,20140816161509,115.487560,38.828770,32
4012,20140817163729,115.456665,38.852787,27
3980,20140819144745,115.494000,38.814600,26
3985,20140819183136,115.348130,38.938976,7
3985,20140823113034,115.348130,38.938976,32
3993,20140814164000,116.037920,39.133220,2
3995,20140818112626,116.103450,38.991140,14
3965,20140817150715,116.033320,39.124860,10
5552,20140813103535,115.143590,38.689710,13
7715,20140822120248,116.012570,39.118126,13
7717,20140818150131,115.792100,39.271900,12
7717,20140823162346,115.789604,39.262505,29
7719,20140812100919,115.021560,38.612200,1
3965,20140819172307,116.033320,39.124860,34
3965,20140823164909,116.033320,39.124860,26
3966,20140812171522,115.374590,39.209366,32
3966,20140816165451,115.374590,39.209366,40
3968,20140813193323,115.498400,38.868520,2
3970,20140816171107,114.682290,39.358810,11
3970,20140819190428,114.682290,39.358810,26
836,20140822130043,115.637390,39.011734,19
6504,20140814121513,115.774700,38.680200,4
6505,20140823183856,115.342750,38.371000,30
6507,20140812183052,115.502300,38.855972,36
6510,20140823131849,115.517555,38.876630,29
6511,20140811142050,115.205080,38.737920,33
6511,20140813163254,115.144400,38.706250,3
6514,20140817143530,115.504420,38.864796,4
6514,20140820145933,115.474800,38.860725,40
6514,20140824101932,115.449670,38.864200,17
6515,20140817161712,116.093180,38.987774,8
6515,20140818115302,116.048060,38.960556,1
6516,20140817143756,114.971690,38.700420,17
6516,20140818185332,114.970540,38.724880,28
1423,20140815110026,115.205080,38.737920,30
1424,20140818143750,115.463200,38.881800,6
1424,20140824143216,115.465590,38.878433,21
1427,20140823190144,115.425070,38.808907,32
7680,20140819111610,116.023140,39.104218,17
4412,20140821104948,116.036950,39.113420,18
7069,20140816132532,115.485275,38.858055,10
6418,20140819171134,115.381850,38.834840,37
5513,20140814114610,115.644196,39.004790,13
4596,20140821132523,115.340890,39.298730,26
2133,20140819180739,115.456665,38.852787,18
4606,20140816100447,115.320560,38.416110,29
4450,20140819131120,115.636370,39.019120,2
4452,20140820132006,115.562430,38.848034,30
4913,20140812105156,115.452720,38.888570,25
1763,20140814121757,114.975280,38.753330,35
5733,20140811164347,115.483490,38.889053,35
5815,20140824125821,115.452720,38.888570,18
3617,20140816181639,115.490005,38.893250,32
3619,20140818175836,115.494804,38.861470,16
5615,20140812162233,115.442650,39.040085,32
8243,20140811150646,116.007260,39.484150,34
8244,20140813154200,115.685010,39.095010,12
8244,20140814134431,115.472970,38.855860,10
708,20140811100257,114.187540,38.846928,33
4219,20140812164148,116.023160,39.129814,18
4222,20140811105819,115.489420,38.862667,24
362,20140818131608,115.642130,39.198450,6
675,20140811140752,114.955360,38.734860,36
1270,20140815175037,114.970280,38.442500,3
7030,20140817102719,115.918800,38.932800,15
85,20140817181852,115.326600,38.423500,23
9395,20140813190335,116.037920,39.133220,33
2963,20140816143756,116.010000,39.489400,25
8787,20140818111001,115.465140,38.883880,2
4072,20140813155745,116.111110,39.550278,34
8775,20140823161454,115.472840,38.886402,27
8919,20140814181557,115.511290,38.905470,6
5651,20140816174014,115.789604,39.262505,5
2839,20140812154317,115.314064,38.950706,35
8921,20140815140652,115.473840,38.845000,31
8922,20140822111341,115.463010,38.891567,11
8926,20140812173213,115.782340,38.645020,36
3608,20140823130942,115.121650,38.842450,23
3847,20140818103117,115.931500,38.916850,3
985,20140814141129,115.037940,38.498390,3
985,20140823105716,115.037940,38.498390,15
988,20140811152532,116.020050,39.491714,23
990,20140812170758,115.981400,39.477400,13
990,20140815194241,115.981400,39.477400,19
7308,20140815105747,115.650010,39.020294,5
7308,20140817141451,115.650010,39.020294,11
7312,20140811114852,115.713890,38.475010,33
7316,20140811105953,115.353010,38.807010,30
7318,20140815174905,115.478430,39.348877,36
7318,20140824104115,115.493010,39.343580,32
7661,20140823192302,115.420460,38.892845,21
7788,20140816131515,115.326220,39.353690,36
7788,20140822183201,115.478430,39.348877,17
7790,20140818192345,115.200840,38.465830,34
7790,20140819100220,115.200840,38.465830,38
797,20140814114951,115.463060,38.900833,6
797,20140815135513,115.471214,38.904900,6
809,20140815164458,115.438890,39.060830,4
4358,20140821103203,115.429170,38.886390,32
4358,20140824181106,115.433300,38.937570,17
4362,20140811172404,115.525150,38.875990,13
1259,20140822101124,115.106870,38.700850,18
4073,20140818101313,114.980830,38.515850,11
4075,20140811135542,115.439990,38.852020,37
4075,20140816115609,115.454720,38.865000,19
4076,20140824120106,115.525150,38.875990,29
4080,20140812101745,115.471214,38.904900,7
4080,20140816180949,115.387500,39.681100,31
1072,20140815132723,115.126100,38.851090,2
3295,20140811171657,115.510925,38.854284,10
3297,20140814101228,115.143590,38.689710,24
3297,20140814160901,115.143590,38.689710,11
3300,20140813173024,115.471214,38.904900,3
3300,20140814161705,115.453470,38.876370,6
3248,20140812142358,115.926800,38.933800,34
3248,20140813131543,115.933470,38.931038,13
3249,20140811172733,115.448920,38.877880,17
3251,20140824172806,115.436900,38.886130,23
3252,20140818181520,116.001000,39.473900,37
3253,20140816134325,115.556420,38.930958,1
3253,20140818123200,115.638070,39.029280,13
3253,20140819103818,115.538210,38.850200,11
3253,20140820121540,115.753610,39.212055,14
3253,20140821104134,115.538210,38.850200,11
3253,20140824124255,115.671450,39.072390,27
3254,20140815193741,115.598230,38.859370,32
9878,20140819112453,114.674740,39.349720,10
9878,20140820174800,114.674740,39.349720,29
9879,20140811105625,115.440280,38.397500,33
9879,20140822135435,115.418010,38.404940,33
9880,20140813191842,115.775900,38.688683,12
9880,20140815174938,115.775900,38.688683,1
9880,20140819113356,115.775900,38.688683,13
9880,20140819150923,115.775900,38.688683,1
9880,20140823141829,115.775900,38.688683,34
9882,20140824184431,116.052040,39.477000,21
9885,20140812190322,114.970280,38.442500,37
9892,20140814134948,115.082830,38.663630,36
9899,20140815104546,115.474340,38.890070,14
9901,20140817180134,115.685010,39.095010,32
1476,20140816185049,115.496750,39.354122,10
6534,20140811172827,115.547780,38.912030,36
6535,20140813101748,115.143590,38.689710,24
6535,20140823160726,114.950300,38.761147,23
6538,20140820160624,115.483490,38.889053,2
6482,20140819113600,116.092500,38.979443,12
6482,20140820173821,115.638070,39.029280,28
5012,20140817143310,114.984200,38.507630,4
5012,20140818141245,115.458600,38.891510,40
5014,20140812110333,116.132700,39.002250,33
5014,20140814170949,116.132700,39.002250,33
5014,20140822110331,116.132700,39.002250,18
5017,20140821104735,114.980430,38.742750,23
