USERID,INCOME,ENTERTAINMENT,BABY,GENDER,SHOPPING
6053,01,02,1,01,05
2853,02,01,1,02,07
7573,01,04,1,02,07
3212,02,01,1,02,07
9494,02,01,1,02,07
7841,02,01,1,02,02
5756,03,03,0,01,09
3745,03,01,0,01,08
6307,02,01,1,02,07
1700,02,01,1,02,07
6142,03,03,0,01,09
4089,02,01,1,02,02
4857,03,01,0,01,06
3017,02,01,1,02,07
5040,02,01,1,02,02
7006,03,06,0,01,08
6851,02,02,0,01,06
6867,02,01,1,02,07
1383,03,02,0,01,08
2496,02,01,1,02,07
6261,02,01,1,02,07
5338,01,03,0,01,02
4033,02,01,1,02,07
4153,03,02,0,01,01
3147,03,03,0,01,09
7261,01,06,0,01,04
393,01,01,0,01,04
1478,02,01,0,01,09
7858,02,06,0,01,04
8321,01,06,0,01,08
1827,02,06,0,01,07
3408,03,03,0,01,09
470,02,05,0,01,05
2954,02,01,1,02,02
8465,02,01,1,02,02
900,02,01,1,02,07
757,03,03,0,01,09
9054,02,01,1,02,07
4135,02,01,1,02,02
4038,01,04,0,01,08
4648,03,03,0,01,09
2049,02,01,1,02,07
1576,03,03,0,01,09
7789,02,06,0,01,07
9740,02,01,1,02,07
1830,01,06,0,01,05
2842,02,02,0,01,01
2065,02,01,0,01,05
4690,03,03,0,01,03
6113,02,05,0,01,09
1582,02,01,1,02,07
9606,02,02,0,01,10
9056,02,06,0,01,05
1078,02,01,1,02,02
4703,03,03,0,01,09
6079,01,03,0,01,02
314,01,01,1,02,07
1671,01,06,0,01,09
9042,02,06,0,01,05
8685,02,01,1,02,07
5409,03,03,0,01,09
544,02,01,1,02,07
9393,02,05,0,01,01
7597,03,03,0,01,09
4764,02,02,0,01,05
3366,02,02,0,01,05
908,03,03,0,01,09
8643,02,01,1,02,02
6828,02,02,0,01,09
1496,02,06,0,01,05
8346,03,03,0,01,09
5247,02,01,1,02,07
7770,03,03,0,01,09
2206,02,06,0,01,05
6917,01,04,0,01,07
5776,03,01,0,01,01
7134,02,01,1,02,07
31,02,04,0,01,04
3993,02,01,1,02,07
403,03,04,0,01,07
2484,02,01,1,02,07
6912,01,01,1,02,01
9570,02,03,0,01,01
2024,02,03,0,01,10
7730,02,01,0,01,05
5601,02,01,0,01,05
4742,02,02,0,01,05
1953,03,03,0,01,09
8683,02,05,0,01,08
6578,03,03,0,01,09
7046,01,02,1,02,04
8174,03,03,0,01,09
9777,02,01,1,02,02
3760,03,03,0,01,09
342,02,01,1,02,02
3778,01,02,1,02,04
8248,02,01,1,02,02
4951,02,06,0,01,05
7482,02,01,1,02,07
1685,02,02,0,01,05
4225,01,02,1,01,05
1523,02,01,1,02,07
4932,02,01,1,02,07
9582,02,01,1,02,07
2238,03,03,0,01,09
5541,03,06,0,01,02
5875,02,04,0,01,03
1635,02,03,0,01,10
1822,02,01,1,02,07
7259,03,05,0,01,08
8529,01,02,1,01,05
1081,01,02,1,01,05
436,02,01,1,02,07
947,03,03,0,01,09
7574,03,03,0,01,09
8530,02,01,1,02,07
3682,01,05,0,01,02
3683,02,01,1,02,07
5440,03,03,0,01,09
1330,02,01,1,02,07
8864,03,03,0,01,09
6432,02,01,1,02,07
4007,01,02,0,01,10
5915,02,01,1,02,07
8042,03,03,0,01,09
218,02,01,1,02,07
138,02,06,0,01,02
489,02,01,1,02,07
3667,02,01,0,01,05
8502,02,01,1,02,07
8080,02,01,1,02,07
7912,02,06,0,01,05
9334,01,02,0,01,05
3333,02,02,0,01,09
8820,03,03,0,01,09
5548,03,05,0,01,09
9846,01,02,0,01,03
9384,03,05,0,01,09
658,03,01,0,01,06
6589,01,05,0,01,07
3771,02,01,0,01,05
7371,03,03,0,01,09
5994,03,06,0,01,09
9206,02,03,0,01,07
9363,01,05,0,01,09
2216,03,04,0,01,08
8963,03,03,0,01,09
5499,02,01,1,02,07
1981,03,03,0,01,09
5214,02,01,1,02,02
1133,03,03,0,01,09
7664,01,04,0,01,01
7689,02,01,1,02,02
5669,02,04,0,01,04
9116,02,01,1,02,02
7711,02,01,1,02,07
6901,02,01,1,02,07
233,02,06,0,01,05
6993,02,01,1,02,02
9207,01,06,0,01,03
8859,02,01,1,02,07
1189,03,05,0,01,02
57,02,06,0,01,05
2298,03,04,0,01,02
8482,02,01,1,02,07
5542,02,01,1,02,07
8556,03,03,0,01,09
746,02,06,0,01,05
4213,03,06,0,01,05
541,03,03,0,01,09
3417,01,02,0,01,06
8448,02,02,0,01,05
7279,02,01,1,02,07
3543,01,06,0,01,05
4423,03,02,0,01,06
531,02,03,1,02,08
5058,02,06,0,01,05
5013,01,03,0,01,09
4138,01,03,0,01,10
1789,02,01,1,02,02
8688,02,01,1,02,02
7951,03,04,0,01,07
5303,02,01,1,02,02
7255,01,01,0,01,09
8813,02,04,0,01,01
9458,02,01,1,02,07
2515,02,01,1,02,02
9115,03,02,0,01,05
5724,01,04,0,01,04
6278,02,01,1,02,02
3038,02,07,0,02,08
4484,01,05,0,01,02
1192,02,07,0,01,05
7670,02,06,0,01,09
2682,03,03,0,01,09
4833,02,01,1,02,07
5897,01,05,0,01,05
8325,03,01,0,01,04
4719,02,01,1,02,02
9136,02,01,1,02,07
4241,03,03,0,01,09
2669,02,06,0,01,05
4053,02,06,0,01,05
5343,01,03,0,01,06
9917,02,01,1,02,02
5190,02,03,1,02,08
8301,02,04,0,01,10
305,03,03,0,01,03
6364,01,03,0,01,07
4276,02,06,0,01,10
640,03,03,0,01,09
4383,02,04,0,01,05
2793,02,03,0,01,06
6074,02,01,1,02,07
4459,01,05,0,01,10
5942,03,03,0,01,09
6399,02,01,1,02,07
1763,02,06,0,01,05
2016,02,01,0,01,01
6371,03,03,0,01,09
2570,02,01,1,02,07
9789,02,02,0,01,05
6501,01,01,0,01,03
8191,02,04,0,01,04
4942,03,03,0,01,09
7533,02,01,0,01,05
6013,01,03,0,01,01
7659,02,01,0,01,05
5944,02,01,1,02,07
1187,03,05,0,01,05
650,02,01,1,02,07
292,02,01,1,02,07
7064,02,01,1,02,07
331,02,01,1,02,02
9305,02,04,0,01,03
9604,02,01,1,02,02
6032,02,06,0,01,05
8703,02,01,1,02,07
4758,02,01,1,02,02
5084,02,02,0,01,05
6094,01,04,0,01,09
9539,01,01,0,01,04
1075,02,01,1,02,07
2805,02,01,1,02,07
2295,02,02,0,01,04
5640,02,01,1,02,07
9737,03,06,0,01,01
7513,03,03,0,01,05
9257,02,01,1,02,02
4834,02,01,1,02,07
7695,03,03,0,01,09
998,02,01,1,02,02
5629,03,03,0,01,09
4687,02,05,0,01,08
9026,02,05,0,01,06
8562,02,01,1,02,07
6403,02,05,0,01,04
1124,02,01,1,02,02
9553,01,04,0,01,03
251,02,02,0,01,05
8093,02,02,0,01,05
8026,02,02,0,01,05
7395,02,06,0,01,05
6183,02,01,1,02,02
916,02,01,1,02,07
3994,02,01,1,02,07
1461,02,06,0,01,10
7524,02,01,1,02,02
9131,01,03,0,01,06
6898,03,03,0,01,09
9678,01,02,1,01,05
7571,03,03,0,01,09
2018,03,03,0,01,09
65,02,06,0,01,05
1233,02,01,1,02,07
3273,02,01,1,02,02
7872,02,05,0,01,05
4012,02,06,0,01,05
5183,02,01,1,02,07
5492,02,01,1,02,02
563,01,02,1,01,05
7984,02,02,0,01,05
3468,02,01,1,02,02
7154,02,01,1,02,02
3693,01,02,1,01,05
7110,02,01,1,02,07
1832,01,02,1,01,05
7780,02,05,0,01,08
2958,02,01,1,02,07
4297,01,04,0,01,05
3060,03,05,0,01,01
1803,03,03,0,01,09
7405,01,06,0,01,01
333,02,02,0,01,05
8023,02,01,1,02,02
9020,01,01,0,01,02
7082,02,01,1,02,07
5127,02,06,0,01,05
6377,02,01,1,02,02
966,02,04,0,01,04
528,02,05,0,01,02
255,03,03,0,01,09
2294,02,01,1,02,07
6741,02,03,1,02,08
573,02,01,1,02,07
2457,02,02,0,01,05
1917,03,03,0,01,09
1228,02,01,1,02,07
7848,02,02,0,01,05
8503,01,02,1,01,05
8170,02,01,1,02,02
2970,01,02,1,01,05
9456,01,04,0,01,05
1686,02,01,1,02,02
4080,02,02,0,01,05
6874,02,04,0,01,08
4503,03,03,0,01,09
1800,02,01,1,02,02
9073,02,01,1,02,07
4415,03,03,0,01,09
9661,03,03,0,01,09
9940,02,01,1,02,07
3588,02,01,1,02,07
420,03,04,0,01,02
4704,03,06,0,01,01
9344,02,05,0,01,10
8435,02,06,0,01,07
2679,03,03,0,01,09
6344,03,03,0,01,09
4514,02,01,1,02,07
3694,01,02,1,01,05
7219,03,06,0,01,06
5965,01,06,0,01,03
7388,01,06,0,01,07
7754,02,01,1,02,07
6591,02,06,0,01,05
5410,02,01,1,02,02
3729,01,01,0,01,02
5865,02,02,0,01,05
147,03,03,0,01,09
1623,02,01,1,02,02
7802,02,06,0,01,09
5420,02,01,0,01,05
6920,03,03,0,01,08
269,03,03,0,01,09
7512,03,03,0,01,09
3116,02,01,1,02,07
877,01,02,1,01,05
2737,02,01,1,02,07
1324,02,01,1,02,02
972,02,06,0,01,05
1044,02,02,0,01,05
7812,02,01,1,02,02
245,02,01,0,01,05
4463,02,06,0,01,05
3149,02,02,0,01,01
2414,02,03,0,01,06
9520,03,03,0,01,09
4481,02,01,1,02,07
9533,02,01,1,02,07
9855,02,01,1,02,07
8118,02,01,1,02,07
4252,02,01,1,02,07
701,02,01,1,02,07
6422,02,01,1,02,02
7551,02,01,1,02,07
9536,01,02,0,01,01
3000,03,01,0,01,06
8873,03,03,0,01,09
3809,01,05,0,01,01
4339,01,04,0,01,08
7778,02,06,0,01,05
6660,02,03,0,01,09
4347,01,06,0,01,10
2092,02,01,0,01,05
3132,02,06,0,01,05
6694,03,03,0,01,09
9862,03,03,0,01,09
9903,03,06,0,01,02
4653,03,05,0,01,08
4527,03,03,0,01,09
5851,02,03,0,01,05
9588,03,03,0,01,09
7559,02,02,0,01,06
6751,01,03,0,01,07
6063,03,05,0,01,03
9576,03,03,0,01,03
3226,03,01,0,01,10
4104,02,02,0,01,05
5321,02,06,0,01,05
7417,03,03,0,01,09
9403,02,03,0,01,02
6414,02,01,1,02,07
4755,02,03,0,01,03
1052,03,01,0,01,06
3462,01,06,0,01,06
3731,02,01,1,02,07
6991,03,06,0,01,05
5106,03,02,0,01,02
4355,03,03,0,01,09
7870,02,01,1,02,07
7296,02,01,1,02,02
6442,02,04,0,01,10
5148,02,01,1,02,02
5383,02,01,1,02,02
1824,03,05,0,01,02
9888,02,06,0,01,05
9452,02,01,1,02,07
2259,02,01,1,02,07
8473,03,03,0,01,09
7187,01,01,0,01,10
1784,03,03,0,01,09
306,02,01,1,02,07
7062,02,04,0,01,04
6894,02,01,1,02,02
7779,02,02,0,01,07
5227,03,03,0,01,09
2770,01,02,1,01,05
4524,02,06,0,01,05
303,02,06,0,01,05
935,02,01,1,02,07
5731,02,01,1,02,07
8776,01,02,0,01,05
3313,02,01,1,02,07
9281,02,01,0,01,05
3926,02,04,0,01,02
9404,02,02,0,01,10
9764,02,04,0,01,06
1484,02,01,1,02,07
3575,02,01,1,02,02
8485,02,02,0,01,05
6680,03,05,0,01,05
4566,01,02,1,01,05
5685,01,06,0,01,02
5935,02,06,0,01,05
7324,03,03,0,01,09
3120,01,03,0,01,10
1585,03,02,0,01,04
7796,02,01,1,02,07
4128,02,05,0,01,05
521,03,03,0,01,09
74,02,05,0,01,08
7146,02,06,0,01,05
4085,01,02,1,01,05
8572,03,04,0,01,01
9736,02,06,0,01,06
8037,02,03,0,01,08
7765,01,02,1,01,05
4071,02,01,1,02,02
3524,03,02,0,01,02
5852,02,01,1,02,02
553,02,02,0,01,05
4064,03,03,0,01,02
5737,03,02,0,01,06
4427,01,02,1,01,05
4808,03,03,0,01,09
3965,03,03,0,01,09
8464,02,01,1,02,02
995,02,03,0,01,02
2252,02,03,0,01,01
4700,02,02,0,01,05
3154,01,04,0,01,08
3956,02,06,0,01,05
1048,03,03,0,01,09
7352,03,03,0,01,09
6910,02,01,1,02,02
5431,03,03,0,01,01
7086,02,01,1,02,07
3999,02,02,0,01,05
2020,03,06,0,01,01
2355,02,01,1,02,07
6904,02,01,1,02,07
1405,02,01,1,02,07
9345,02,02,0,01,05
8192,03,03,0,01,09
6844,03,03,0,01,09
8430,02,03,0,01,02
8539,02,01,1,02,07
6019,02,01,0,02,02
8565,02,06,0,01,05
3079,02,01,1,02,07
8701,01,03,0,01,02
4750,03,03,0,01,09
5660,03,03,0,01,09
9006,02,01,1,02,07
9798,02,01,1,02,07
1329,01,06,0,01,06
8705,03,03,0,01,09
5232,01,02,1,01,05
6015,02,06,0,01,05
3503,01,02,1,01,05
6992,01,02,1,02,04
8145,02,01,1,02,02
9537,02,01,1,02,02
8687,02,05,0,01,01
2186,02,06,0,01,05
4482,02,03,0,01,08
7368,01,01,0,02,02
2815,02,01,1,02,07
9933,01,02,1,01,05
9067,02,01,1,02,02
8719,02,02,0,01,07
323,01,04,0,01,01
3800,02,06,0,01,05
8806,01,06,0,01,04
32,03,03,0,01,09
8304,02,01,1,02,07
1039,02,01,1,02,07
5787,02,01,1,02,07
9317,02,01,1,02,07
3127,02,03,1,02,08
5302,02,01,1,02,07
8756,03,01,0,01,07
3915,02,01,0,01,02
1967,03,03,0,01,09
7210,02,02,0,01,05
9523,01,05,0,01,08
380,02,01,0,01,05
7271,01,02,1,01,05
2841,03,03,0,01,09
4156,02,05,0,01,01
37,02,01,1,02,07
7007,03,03,0,01,02
7435,02,01,1,02,02
9300,02,06,0,01,05
2619,02,01,0,01,03
119,02,01,1,02,02
608,03,03,0,01,09
3368,02,06,0,01,05
5824,03,03,0,01,09
3217,02,04,0,01,06
6001,01,05,0,01,10
8470,02,06,0,01,05
5750,02,03,0,01,10
2914,03,03,0,01,09
3272,02,06,0,01,01
2675,02,06,0,01,05
6505,02,01,1,02,07
4875,02,01,1,02,07
6152,02,01,1,02,07
1569,02,06,0,01,01
6988,03,02,0,01,01
6119,02,01,1,02,07
3505,03,03,0,01,09
3691,02,01,1,02,07
1092,03,04,0,01,05
4670,02,02,0,01,05
3644,02,01,1,02,07
1991,03,05,0,01,08
8812,03,03,0,01,09
9110,02,01,1,02,07
9836,02,01,1,02,07
7515,02,01,0,01,05
2765,03,01,1,02,07
3534,02,05,0,01,03
4298,01,02,1,01,05
5581,02,01,1,02,07
895,01,03,0,01,03
1979,03,01,0,01,02
3376,02,01,1,02,07
5212,02,01,1,02,02
2832,02,06,0,01,05
6259,02,06,0,01,05
6545,02,01,0,01,05
2663,02,01,1,02,07
4155,03,04,0,01,02
5537,02,01,1,02,07
4505,02,04,0,01,07
8559,02,02,1,02,02
520,01,06,0,01,02
274,02,01,1,02,07
9415,02,06,0,01,01
1739,02,05,0,01,07
5844,03,06,0,01,10
8721,01,05,0,01,02
1615,03,02,0,01,03
3826,01,02,0,01,04
1176,02,06,0,01,06
1487,03,05,0,01,08
7425,02,01,1,02,07
1194,02,06,0,01,05
9089,03,03,0,01,09
5861,01,04,0,01,03
3738,03,06,0,01,01
706,02,01,1,02,02
9643,02,02,0,01,05
673,03,02,0,01,04
3418,02,01,1,02,07
8353,01,02,1,01,05
1449,02,01,1,02,02
1683,02,03,0,01,02
6523,02,06,0,01,05
5042,02,01,1,02,02
636,02,02,0,01,05
3669,02,01,1,02,07
3611,01,01,0,01,10
3490,02,01,1,02,02
1894,02,01,1,02,02
7078,02,01,1,02,07
8706,02,01,0,01,02
9007,03,01,0,01,08
6416,03,01,0,01,07
7662,02,01,0,01,06
4152,03,06,0,01,06
3337,02,05,0,01,01
775,02,01,1,02,07
9634,02,02,0,01,05
2424,01,01,0,01,01
3885,02,06,0,01,05
8043,02,01,0,01,05
2121,03,03,0,01,09
2707,03,03,0,01,09
5193,02,06,0,01,09
2904,03,03,0,01,09
9730,01,01,0,01,03
4144,01,02,1,01,05
4556,02,03,0,01,08
7679,03,03,0,01,06
1403,03,03,0,01,09
3145,03,06,0,01,07
4718,02,01,1,02,02
4270,02,01,1,02,07
2440,03,03,0,01,09
4378,03,03,0,01,09
2276,02,01,1,02,07
120,02,01,1,02,07
448,03,03,0,01,09
7286,02,01,1,02,02
5768,01,03,0,01,09
7258,03,03,0,01,09
812,02,01,1,02,07
9424,01,04,0,01,04
2280,01,03,0,01,06
6724,02,01,1,02,07
903,02,01,1,02,07
9392,01,06,0,01,02
441,01,01,0,01,03
8939,02,05,0,01,02
9720,02,01,1,02,02
3845,02,02,0,01,05
8712,03,03,0,01,09
7284,03,03,0,01,07
466,01,01,1,02,01
7397,02,01,1,02,07
2771,01,04,0,01,07
237,02,04,0,01,03
8030,03,01,0,01,05
7511,03,04,0,01,02
5926,03,01,0,01,06
9336,03,03,0,01,09
7381,01,02,0,01,05
1178,02,06,0,01,05
3764,02,06,0,01,06
8124,02,01,1,02,07
6118,03,05,0,01,08
6789,01,04,0,01,08
3624,03,03,0,01,09
6891,02,04,0,01,06
2011,02,01,1,02,02
1489,01,03,0,01,02
5391,02,01,1,02,07
4792,03,04,0,01,02
7319,02,01,1,02,07
3498,03,01,0,01,06
5608,01,02,0,01,07
3783,03,02,0,01,08
5096,02,02,0,01,06
6526,02,06,0,01,05
2287,01,04,0,01,02
3428,02,02,1,02,02
8036,02,03,0,01,03
5626,02,02,0,01,05
6227,02,03,0,01,03
1640,02,01,1,02,07
567,02,03,1,02,08
9521,01,05,0,01,10
484,02,01,1,02,07
6153,03,03,0,01,09
1083,02,01,1,02,07
527,03,03,0,01,09
5620,01,02,0,01,04
7969,02,06,0,01,05
4523,03,02,0,01,08
395,02,01,1,02,07
9785,01,01,0,01,05
217,02,01,1,02,02
8832,02,01,1,02,07
4726,02,01,1,02,02
598,01,01,0,01,10
9692,02,04,0,01,01
4154,02,05,0,01,01
2582,01,03,0,01,05
9442,01,03,0,01,05
2846,03,01,0,01,04
2444,02,06,0,01,05
2739,02,01,1,02,02
2056,01,02,1,01,05
2218,03,05,0,01,06
4759,02,01,0,01,05
1452,02,01,0,01,06
9745,02,01,1,02,07
1740,03,03,0,01,09
8006,03,03,0,01,07
7549,03,03,0,01,09
2891,03,03,0,01,09
5475,01,03,0,01,03
8919,02,06,0,01,05
4462,01,04,0,01,06
1843,02,01,1,02,07
9169,03,03,0,01,09
2110,02,01,1,02,07
2750,02,01,1,02,02
3323,02,02,0,01,07
8622,02,01,1,02,02
6711,02,01,1,02,07
738,02,01,1,02,02
540,02,06,0,01,05
8274,03,04,0,01,07
7310,02,01,1,02,02
5613,03,03,0,01,09
2428,03,01,0,01,10
5281,02,01,0,01,07
978,03,06,0,01,04
2596,03,03,0,01,09
4668,03,03,0,01,09
2313,03,01,0,01,06
8347,03,03,0,01,09
5616,03,03,0,01,09
3542,02,02,0,01,02
1349,02,01,1,02,07
6800,01,01,0,01,07
5057,02,01,1,02,07
7164,02,06,0,01,05
1547,02,01,1,02,07
785,02,01,1,02,02
820,02,01,1,02,07
2386,02,06,0,01,05
7766,03,03,0,01,09
3467,01,02,0,01,09
1611,03,03,0,01,09
8593,02,01,1,02,02
236,03,03,0,01,09
7091,03,03,0,01,09
9044,02,01,1,02,07
6580,03,03,0,01,09
6176,01,02,1,01,05
8771,03,01,0,01,06
6108,02,01,1,02,02
8662,03,03,0,01,09
9407,03,03,0,01,04
6543,03,03,0,01,09
7595,01,04,0,01,08
1047,01,05,0,01,08
6103,01,06,0,01,01
5371,03,06,0,01,01
5389,02,01,1,02,07
1423,02,01,1,02,07
7798,01,02,1,01,05
6319,02,01,1,02,07
9316,02,01,1,02,07
3987,02,01,1,02,07
5583,02,02,0,01,05
939,03,03,0,01,09
4810,02,01,1,02,07
7190,03,03,0,01,09
3362,02,03,0,01,02
7157,03,05,0,01,08
7085,02,01,1,02,07
3513,02,01,1,02,07
4878,02,06,0,01,05
5126,02,01,0,01,05
8288,01,02,0,01,04
6350,03,03,0,01,09
9154,02,01,1,02,07
2223,02,01,1,02,07
3106,02,01,1,02,07
4979,02,06,0,01,05
814,01,02,1,01,05
7772,02,01,1,02,02
4294,02,01,1,02,02
434,02,01,1,02,02
5909,02,01,1,02,07
1930,02,01,1,02,07
4629,03,03,0,01,09
833,01,01,0,01,06
1799,01,02,1,01,05
3381,01,05,0,01,06
1725,02,04,0,01,06
6393,02,06,0,01,05
9706,03,05,0,01,06
2284,02,01,1,02,02
5757,02,02,0,01,05
1395,01,05,0,01,07
5080,02,02,0,01,05
4495,03,03,0,01,09
7095,03,03,0,01,09
7729,01,01,0,01,03
5808,02,01,1,02,07
2667,02,05,0,01,05
3819,01,02,1,01,05
7971,02,01,1,02,02
1204,03,03,0,01,09
151,03,03,0,01,09
8385,03,03,0,01,09
144,03,05,0,01,02
3768,02,01,1,02,02
7929,02,01,1,02,02
770,02,01,1,02,02
2878,02,01,1,02,07
3727,01,02,1,01,05
4266,03,04,0,01,01
8533,03,03,0,01,09
3687,01,06,0,01,06
8970,02,01,1,02,02
3673,03,03,0,01,09
6291,03,03,0,01,09
9627,02,01,1,02,07
8883,02,01,1,02,07
4921,01,02,1,01,05
1703,03,03,0,01,09
7280,02,01,0,01,01
7161,03,03,0,01,09
9733,02,01,1,02,02
6625,03,03,0,01,09
1135,02,01,1,02,07
4257,01,02,1,01,05
7996,01,02,1,01,05
6663,02,01,1,02,07
9032,02,01,1,02,02
5463,03,06,0,01,09
6011,02,01,1,02,02
8483,01,03,0,01,07
9469,02,04,0,01,06
4253,03,06,0,01,03
1533,02,02,0,01,01
1278,02,02,0,01,05
2132,01,02,1,01,05
2002,03,05,0,01,07
1247,02,02,0,01,04
2715,03,03,0,01,09
8224,03,03,0,01,09
7333,01,02,1,01,05
7791,01,02,1,01,05
2015,02,01,1,02,07
6229,02,01,0,01,05
3407,02,01,1,02,07
781,03,03,0,01,09
9793,01,03,0,01,10
6122,02,01,1,02,07
982,02,01,1,02,07
4292,03,03,0,01,09
4640,01,02,0,01,02
5922,02,02,0,01,05
2393,03,02,0,01,07
1065,02,01,1,02,02
984,01,01,0,01,03
6050,03,03,0,01,09
3430,02,01,0,01,05
688,02,06,0,01,05
1527,02,01,1,02,07
346,03,03,0,01,09
991,02,01,1,02,07
220,01,02,1,01,05
8497,02,01,1,02,02
1783,02,01,1,02,07
1323,03,03,0,01,09
9427,02,04,0,01,07
9436,02,01,1,02,07
3850,02,01,1,02,07
5158,03,03,0,01,09
4844,02,01,1,02,07
2493,02,01,1,02,02
2374,01,05,0,01,04
6458,02,01,1,02,07
5083,02,01,1,02,02
9830,03,03,0,01,09
2593,03,03,0,01,09
509,02,01,1,02,02
1716,02,05,0,01,03
6073,02,03,0,01,01
4708,03,02,0,01,10
734,02,01,1,02,07
7043,02,02,0,01,05
9266,03,03,0,01,09
4749,01,03,0,01,09
9320,03,06,0,01,10
5264,02,02,0,01,05
9022,01,04,0,01,08
5718,03,03,0,01,09
7843,01,02,1,02,04
3577,02,01,1,02,07
8739,01,02,1,01,05
3849,02,06,0,01,05
4051,02,01,1,02,07
1237,02,01,0,01,05
3054,02,06,0,01,05
6734,02,01,1,02,02
9755,02,06,0,01,05
6855,02,02,0,02,04
3118,03,03,0,01,09
3821,02,06,0,01,05
3734,02,03,1,02,08
9396,03,03,0,01,09
6549,03,03,0,01,01
7700,02,01,1,02,02
5128,01,02,1,01,05
2380,03,03,0,01,09
137,02,05,0,01,10
2189,02,01,1,02,07
4791,02,01,1,02,02
8015,03,02,0,01,05
5766,02,01,1,02,02
4166,02,01,1,02,02
9919,02,01,1,02,07
6583,02,01,1,02,02
1419,02,06,0,01,05
1655,02,01,1,01,06
3440,03,03,0,01,09
394,02,01,1,02,07
4340,01,02,0,01,09
8714,02,06,0,01,07
6381,03,03,0,01,09
933,03,03,0,01,09
7077,02,01,1,02,07
8041,02,01,1,02,02
4729,02,06,0,01,05
9070,01,01,1,02,01
6770,02,01,1,02,02
2969,03,03,0,01,09
1797,02,01,1,02,07
9869,02,01,0,01,05
8410,01,02,1,01,05
3324,01,04,0,01,09
8409,02,01,1,02,02
6089,02,01,1,02,02
6861,02,01,1,02,07
5413,02,01,1,02,07
59,02,06,0,01,05
173,02,01,1,02,02
4326,03,03,0,01,03
7083,02,01,1,02,02
6556,02,01,1,02,07
9201,02,01,1,02,07
253,02,01,1,02,07
3453,02,06,0,01,05
5780,02,02,0,01,05
4782,02,01,1,02,07
1293,02,01,1,02,02
9010,02,04,0,01,03
9713,02,02,0,01,05
50,02,02,0,01,05
681,03,03,0,01,07
3476,02,02,0,01,04
6603,03,04,0,01,09
9565,02,01,1,02,07
4277,03,06,0,01,01
4589,02,02,0,01,05
1650,02,01,1,02,07
6036,02,02,0,01,01
5934,03,03,0,01,09
3157,02,07,0,02,08
9465,03,02,0,01,08
3310,02,01,1,02,07
7584,02,01,1,02,07
3201,02,02,0,01,05
2321,01,02,0,01,10
7464,02,01,1,02,07
3924,03,05,0,01,10
4724,01,02,0,01,05
9712,01,06,0,01,06
4393,01,02,0,01,09
7212,03,03,0,01,09
1371,02,01,0,01,05
6945,02,01,0,01,05
850,02,02,0,01,10
6195,03,01,0,01,05
3470,01,02,1,01,05
5423,02,06,0,01,05
4504,03,03,0,01,09
1063,03,01,0,01,07
5646,01,02,1,01,05
7828,02,06,0,01,05
5996,03,03,0,01,09
1181,03,03,0,01,09
1846,02,01,1,02,07
4232,03,03,0,01,09
8789,02,07,0,02,08
7096,02,06,0,01,05
4446,02,04,0,01,09
7601,01,06,0,01,09
7213,03,03,0,01,09
4158,03,03,0,01,09
646,02,06,0,01,05
9922,02,01,1,02,07
1519,03,03,0,01,09
1818,01,02,1,02,04
4444,02,03,1,02,08
6882,01,02,1,02,04
8880,02,04,0,01,05
8315,03,01,0,01,09
5782,03,03,0,01,09
1999,02,01,1,02,02
4796,03,03,0,01,09
6188,03,03,0,01,09
2964,02,01,1,02,02
8000,03,03,0,01,09
3436,03,03,0,01,09
7493,02,06,0,01,05
6075,02,03,0,01,03
2257,01,02,0,01,03
2075,01,01,0,01,08
8626,03,06,0,01,10
1877,02,01,1,02,02
6695,02,01,1,02,02
8489,02,01,1,02,07
3870,01,02,1,01,05
4819,02,01,1,02,02
343,03,03,0,01,09
2477,02,01,1,02,07
9732,02,01,1,02,07
4769,02,04,0,01,07
2159,02,01,1,02,02
2292,01,04,0,01,04
886,02,01,1,02,07
4859,02,01,1,02,07
4972,02,01,1,02,07
4319,02,02,0,01,05
2509,02,06,0,01,05
8762,01,03,0,01,09
8152,03,03,0,01,10
5102,02,01,1,02,07
510,02,02,0,01,05
7365,02,01,1,02,07
2781,02,07,0,01,05
7528,02,01,1,02,07
5652,02,01,1,02,02
2691,02,01,1,02,02
8665,02,06,0,01,09
3837,01,02,1,01,05
289,03,06,0,01,08
3692,02,01,1,02,02
6715,03,03,0,01,09
8332,03,03,0,01,09
2546,02,05,0,01,09
3018,03,02,0,01,10
3872,03,03,0,01,09
486,02,01,0,01,05
8735,03,02,0,01,07
2072,02,01,1,02,02
2572,02,04,0,01,05
7441,01,03,0,01,02
264,02,01,1,02,02
5859,02,06,0,01,05
803,03,06,0,01,07
8817,03,01,0,01,10
619,03,03,0,01,09
1393,03,03,0,01,09
1701,02,01,0,01,05
382,01,03,0,01,10
9482,02,05,0,01,06
9546,01,06,0,01,04
4705,02,01,1,02,02
8039,03,03,0,01,09
5448,02,01,0,01,06
487,03,05,0,01,01
6424,03,03,0,01,09
145,01,04,0,01,09
1476,02,06,0,01,05
1219,02,01,1,02,07
2933,02,01,1,02,02
9277,03,02,0,01,06
7473,01,02,0,01,02
1732,02,03,0,01,09
4209,02,03,0,01,05
2544,02,01,1,02,07
5958,03,01,0,01,07
7275,03,02,0,01,10
6536,02,01,1,02,07
9560,02,01,1,02,07
4174,02,01,1,02,07
3377,02,01,1,02,02
3195,02,01,1,02,07
6044,02,01,1,02,02
